
> First Solve, disconnected reactive stages
------------------------------------------------------------------------------------------------------------
stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-171.				2.5534	0.4823	0.1206		2.0888

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	33.15	0.0000	0.000		5.2452	0.1465	0.0000		20.000
NON-react[2]		220.0	1.523	0.0000	0.000		4.9094	0.0932	0.0000		20.000
NON-react[3]		220.0	0.689	0.0000	0.000		4.8560	0.0733	0.0000		20.000
NON-react[4]		220.0	0.479	0.0000	0.000		4.8361	0.0557	0.0048		20.000
NON-react[5]		220.0	0.403	0.0000	0.000		4.8234	0.0457	0.0000		20.000
NON-react[6]		220.0	0.430	0.0000	0.000		4.8134	0.0356	0.0000		20.000
NON-react[7]		220.0	0.739	0.0000	0.000		4.8033	0.0118	0.0078		20.000
React-ive[8]		220.0	-43.0	0.2659	0.305		4.7873	0.0131	0.0000		20.000
React-ive[9]		220.0	-43.2	0.2660	0.328		4.3045	0.0180	0.0000		20.000
React-ive[10]		220.0	-43.2	0.2660	0.355		3.8252	0.0118	0.0118		20.000
React-ive[11]		220.0	-43.2	0.2660	0.386		3.3467	0.0179	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.423		2.8688	0.0243	0.0000		20.000
NON-react[13]		220.0	0.003	0.0000	0.000		2.3911	0.0242	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3910	0.0305	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9133	0.0369	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4357	0.0433	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.687		0.9580	0.0497	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.814		0.4803	0.0561	0.0000		20.000
NON-react[19]		220.0	-0.04	0.0000	0.000		0.0026	0.0575	0.0000		20.000
NON-react[20]		220.0	-0.24	0.0000	0.000		0.0040	0.0612	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	5.966				0.0077	0.0534			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:51:52 - Function time
Elapsed time: 0:00:09
Total time:   0:03:30
============================================================================================================

> Working to remove catalyst and feed from stage 1, unfixing temperature, changing to adiabatic:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-150.				2.5582	0.3996	0.0999		2.0865

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		184.0	0.000	0.0000	0.000		5.1444	0.4338	0.0000		20.000
NON-react[2]		220.0	9.833	0.0000	0.000		5.1786	0.2732	0.0000		20.000
NON-react[3]		220.0	1.829	0.0000	0.000		5.0180	0.2086	0.0000		20.000
NON-react[4]		220.0	1.407	0.0000	0.000		4.9534	0.1503	0.0130		20.000
NON-react[5]		220.0	1.213	0.0000	0.000		4.9082	0.1142	0.0000		20.000
NON-react[6]		220.0	1.196	0.0000	0.000		4.8721	0.0812	0.0000		20.000
NON-react[7]		220.0	1.578	0.0000	0.000		4.8390	0.0253	0.0169		20.000
React-ive[8]		220.0	-42.6	0.2657	0.305		4.8001	0.0180	0.0000		20.000
React-ive[9]		220.0	-43.1	0.2659	0.328		4.3082	0.0206	0.0000		20.000
React-ive[10]		220.0	-43.2	0.2660	0.355		3.8265	0.0127	0.0127		20.000
React-ive[11]		220.0	-43.2	0.2660	0.386		3.3472	0.0186	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.423		2.8691	0.0249	0.0000		20.000
NON-react[13]		220.0	0.006	0.0000	0.000		2.3913	0.0247	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3912	0.0311	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9134	0.0374	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4357	0.0438	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.687		0.9581	0.0502	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.813		0.4804	0.0566	0.0000		20.000
NON-react[19]		220.0	-0.04	0.0000	0.000		0.0027	0.0580	0.0000		20.000
NON-react[20]		220.0	-0.24	0.0000	0.000		0.0041	0.0617	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	6.007				0.0078	0.0539			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:52:11 - Function time
Elapsed time: 0:00:19
Total time:   0:03:50
============================================================================================================

> Working to remove catalyst and feed from stage 2, unfixing temperature, changing to adiabatic:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-144.				2.5600	0.3716	0.0929		2.0858

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		173.2	0.000	0.0000	0.000		5.1104	0.4019	0.0000		20.000
NON-react[2]		205.1	0.000	0.0000	0.000		5.1407	0.3613	0.0000		20.000
NON-react[3]		220.0	4.740	0.0000	0.000		5.1001	0.2668	0.0000		20.000
NON-react[4]		220.0	1.837	0.0000	0.000		5.0056	0.1885	0.0163		20.000
NON-react[5]		220.0	1.573	0.0000	0.000		4.9437	0.1394	0.0000		20.000
NON-react[6]		220.0	1.509	0.0000	0.000		4.8946	0.0961	0.0000		20.000
NON-react[7]		220.0	1.860	0.0000	0.000		4.8512	0.0291	0.0194		20.000
React-ive[8]		220.0	-42.5	0.2657	0.305		4.8038	0.0191	0.0000		20.000
React-ive[9]		220.0	-43.0	0.2659	0.328		4.3091	0.0211	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2660	0.355		3.8268	0.0128	0.0128		20.000
React-ive[11]		220.0	-43.2	0.2660	0.386		3.3473	0.0187	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.423		2.8691	0.0250	0.0000		20.000
NON-react[13]		220.0	0.006	0.0000	0.000		2.3913	0.0248	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3912	0.0311	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9134	0.0375	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4357	0.0439	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.687		0.9581	0.0502	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.813		0.4804	0.0566	0.0000		20.000
NON-react[19]		220.0	-0.04	0.0000	0.000		0.0027	0.0581	0.0000		20.000
NON-react[20]		220.0	-0.25	0.0000	0.000		0.0041	0.0618	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	6.014				0.0078	0.0539			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:52:20 - Function time
Elapsed time: 0:00:09
Total time:   0:03:59
============================================================================================================

> Working to remove catalyst and feed from stage 3, unfixing temperature, changing to adiabatic:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-141.				2.5610	0.3566	0.0891		2.0854

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		167.7	0.000	0.0000	0.000		5.0922	0.3851	0.0000		20.000
NON-react[2]		197.4	0.000	0.0000	0.000		5.1207	0.3411	0.0000		20.000
NON-react[3]		211.6	0.000	0.0000	0.000		5.0767	0.3047	0.0000		20.000
NON-react[4]		220.0	3.285	0.0000	0.000		5.0403	0.2101	0.0182		20.000
NON-react[5]		220.0	1.789	0.0000	0.000		4.9640	0.1531	0.0000		20.000
NON-react[6]		220.0	1.685	0.0000	0.000		4.9070	0.1037	0.0000		20.000
NON-react[7]		220.0	2.007	0.0000	0.000		4.8576	0.0310	0.0207		20.000
React-ive[8]		220.0	-42.4	0.2656	0.305		4.8056	0.0196	0.0000		20.000
React-ive[9]		220.0	-43.0	0.2659	0.328		4.3095	0.0213	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2659	0.355		3.8270	0.0129	0.0129		20.000
React-ive[11]		220.0	-43.2	0.2660	0.386		3.3474	0.0188	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.423		2.8692	0.0250	0.0000		20.000
NON-react[13]		220.0	0.006	0.0000	0.000		2.3913	0.0249	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3912	0.0312	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9135	0.0375	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4357	0.0439	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.687		0.9581	0.0503	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.813		0.4804	0.0567	0.0000		20.000
NON-react[19]		220.0	-0.04	0.0000	0.000		0.0027	0.0581	0.0000		20.000
NON-react[20]		220.0	-0.25	0.0000	0.000		0.0041	0.0618	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	6.018				0.0078	0.0540			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:52:30 - Function time
Elapsed time: 0:00:10
Total time:   0:04:08
============================================================================================================

> Working to remove catalyst and feed from stage 4, unfixing temperature, changing to adiabatic:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-139.				2.5617	0.3446	0.0861		2.0850

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		163.5	0.000	0.0000	0.000		5.0776	0.3718	0.0000		20.000
NON-react[2]		191.5	0.000	0.0000	0.000		5.1047	0.3258	0.0000		20.000
NON-react[3]		205.1	0.000	0.0000	0.000		5.0587	0.2880	0.0000		20.000
NON-react[4]		213.4	0.000	0.0000	0.000		5.0209	0.2300	0.0200		20.000
NON-react[5]		220.0	2.690	0.0000	0.000		4.9830	0.1638	0.0000		20.000
NON-react[6]		220.0	1.826	0.0000	0.000		4.9168	0.1095	0.0000		20.000
NON-react[7]		220.0	2.119	0.0000	0.000		4.8625	0.0324	0.0216		20.000
React-ive[8]		220.0	-42.4	0.2656	0.305		4.8070	0.0200	0.0000		20.000
React-ive[9]		220.0	-43.0	0.2659	0.328		4.3098	0.0215	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2659	0.355		3.8271	0.0130	0.0130		20.000
React-ive[11]		220.0	-43.2	0.2660	0.386		3.3474	0.0188	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.423		2.8692	0.0251	0.0000		20.000
NON-react[13]		220.0	0.007	0.0000	0.000		2.3914	0.0249	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3912	0.0312	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9135	0.0376	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4358	0.0439	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.687		0.9581	0.0503	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.813		0.4804	0.0567	0.0000		20.000
NON-react[19]		220.0	-0.04	0.0000	0.000		0.0027	0.0581	0.0000		20.000
NON-react[20]		220.0	-0.25	0.0000	0.000		0.0041	0.0618	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	6.020				0.0078	0.0540			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:52:41 - Function time
Elapsed time: 0:00:11
Total time:   0:04:20
============================================================================================================

> Working to remove catalyst and feed from stage 5, unfixing temperature, changing to adiabatic:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-137.				2.5625	0.3354	0.0838		2.0846

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		160.2	0.000	0.0000	0.000		5.0664	0.3629	0.0000		20.000
NON-react[2]		186.7	0.000	0.0000	0.000		5.0939	0.3171	0.0000		20.000
NON-react[3]		199.7	0.000	0.0000	0.000		5.0481	0.2802	0.0000		20.000
NON-react[4]		207.7	0.000	0.0000	0.000		5.0112	0.2236	0.0194		20.000
NON-react[5]		214.1	0.000	0.0000	0.000		4.9741	0.1868	0.0000		20.000
NON-react[6]		220.0	2.570	0.0000	0.000		4.9372	0.1233	0.0000		20.000
NON-react[7]		220.0	2.359	0.0000	0.000		4.8737	0.0360	0.0240		20.000
React-ive[8]		220.0	-42.3	0.2656	0.305		4.8105	0.0210	0.0000		20.000
React-ive[9]		220.0	-43.0	0.2659	0.328		4.3106	0.0220	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2659	0.355		3.8273	0.0131	0.0131		20.000
React-ive[11]		220.0	-43.2	0.2660	0.386		3.3475	0.0189	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.423		2.8692	0.0251	0.0000		20.000
NON-react[13]		220.0	0.007	0.0000	0.000		2.3914	0.0250	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3912	0.0313	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9135	0.0376	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4358	0.0440	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.687		0.9581	0.0504	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.813		0.4804	0.0568	0.0000		20.000
NON-react[19]		220.0	-0.04	0.0000	0.000		0.0027	0.0582	0.0000		20.000
NON-react[20]		220.0	-0.25	0.0000	0.000		0.0041	0.0619	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	6.026				0.0078	0.0541			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:52:50 - Function time
Elapsed time: 0:00:09
Total time:   0:04:29
============================================================================================================

> Working to remove catalyst and feed from stage 6, unfixing temperature, changing to adiabatic:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-135.				2.5633	0.3252	0.0813		2.0842

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		156.6	0.000	0.0000	0.000		5.0540	0.3529	0.0000		20.000
NON-react[2]		181.5	0.000	0.0000	0.000		5.0817	0.3076	0.0000		20.000
NON-react[3]		193.8	0.000	0.0000	0.000		5.0365	0.2716	0.0000		20.000
NON-react[4]		201.4	0.000	0.0000	0.000		5.0005	0.2167	0.0188		20.000
NON-react[5]		207.7	0.000	0.0000	0.000		4.9644	0.1803	0.0000		20.000
NON-react[6]		213.5	0.000	0.0000	0.000		4.9280	0.1407	0.0000		20.000
NON-react[7]		220.0	3.097	0.0000	0.000		4.8884	0.0401	0.0267		20.000
React-ive[8]		220.0	-42.2	0.2655	0.305		4.8145	0.0220	0.0000		20.000
React-ive[9]		220.0	-43.0	0.2659	0.328		4.3115	0.0224	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2659	0.355		3.8276	0.0132	0.0132		20.000
React-ive[11]		220.0	-43.2	0.2660	0.386		3.3476	0.0190	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.423		2.8693	0.0252	0.0000		20.000
NON-react[13]		220.0	0.007	0.0000	0.000		2.3914	0.0251	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3913	0.0314	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9135	0.0377	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4358	0.0441	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.687		0.9581	0.0504	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.813		0.4804	0.0568	0.0000		20.000
NON-react[19]		220.0	-0.04	0.0000	0.000		0.0027	0.0582	0.0000		20.000
NON-react[20]		220.0	-0.25	0.0000	0.000		0.0041	0.0620	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	6.031				0.0078	0.0541			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:53:00 - Function time
Elapsed time: 0:00:09
Total time:   0:04:38
============================================================================================================

> Working to remove catalyst and feed from stage 7, unfixing temperature, changing to adiabatic:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-132.				2.5646	0.3089	0.0772		2.0832

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		151.3	0.000	0.0000	0.000		5.0341	0.3361	0.0000		20.000
NON-react[2]		173.8	0.000	0.0000	0.000		5.0612	0.2920	0.0000		20.000
NON-react[3]		185.0	0.000	0.0000	0.000		5.0171	0.2577	0.0000		20.000
NON-react[4]		192.1	0.000	0.0000	0.000		4.9828	0.2056	0.0178		20.000
NON-react[5]		198.1	0.000	0.0000	0.000		4.9486	0.1703	0.0000		20.000
NON-react[6]		203.8	0.000	0.0000	0.000		4.9133	0.1304	0.0000		20.000
NON-react[7]		210.4	0.000	0.0000	0.000		4.8734	0.0471	0.0314		20.000
React-ive[8]		220.0	-41.8	0.2654	0.305		4.8215	0.0235	0.0000		20.000
React-ive[9]		220.0	-42.9	0.2658	0.328		4.3128	0.0230	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2659	0.355		3.8280	0.0134	0.0134		20.000
React-ive[11]		220.0	-43.2	0.2660	0.386		3.3477	0.0192	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.423		2.8693	0.0254	0.0000		20.000
NON-react[13]		220.0	0.008	0.0000	0.000		2.3915	0.0252	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3913	0.0315	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9135	0.0378	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4358	0.0441	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.687		0.9581	0.0505	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.813		0.4804	0.0569	0.0000		20.000
NON-react[19]		220.0	-0.04	0.0000	0.000		0.0027	0.0583	0.0000		20.000
NON-react[20]		220.0	-0.25	0.0000	0.000		0.0041	0.0621	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	6.039				0.0078	0.0542			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:53:12 - Function time
Elapsed time: 0:00:12
Total time:   0:04:50
============================================================================================================

> Working to remove catalyst and feed from stage 13, unfixing temperature, changing to adiabatic:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-132.				2.5646	0.3089	0.0772		2.0832

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		151.3	0.000	0.0000	0.000		5.0341	0.3361	0.0000		20.000
NON-react[2]		173.8	0.000	0.0000	0.000		5.0612	0.2920	0.0000		20.000
NON-react[3]		185.0	0.000	0.0000	0.000		5.0171	0.2577	0.0000		20.000
NON-react[4]		192.1	0.000	0.0000	0.000		4.9828	0.2056	0.0178		20.000
NON-react[5]		198.1	0.000	0.0000	0.000		4.9486	0.1703	0.0000		20.000
NON-react[6]		203.8	0.000	0.0000	0.000		4.9133	0.1304	0.0000		20.000
NON-react[7]		210.4	0.000	0.0000	0.000		4.8734	0.0471	0.0314		20.000
React-ive[8]		220.0	-41.8	0.2654	0.305		4.8215	0.0235	0.0000		20.000
React-ive[9]		220.0	-42.9	0.2658	0.328		4.3128	0.0230	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2659	0.355		3.8280	0.0134	0.0134		20.000
React-ive[11]		220.0	-43.2	0.2660	0.386		3.3477	0.0191	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.423		2.8693	0.0253	0.0000		20.000
NON-react[13]		219.9	0.000	0.0000	0.000		2.3914	0.0252	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3913	0.0315	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9135	0.0378	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4358	0.0441	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.687		0.9581	0.0505	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.813		0.4804	0.0569	0.0000		20.000
NON-react[19]		220.0	-0.04	0.0000	0.000		0.0027	0.0583	0.0000		20.000
NON-react[20]		220.0	-0.25	0.0000	0.000		0.0041	0.0621	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	6.039				0.0078	0.0542			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:53:21 - Function time
Elapsed time: 0:00:09
Total time:   0:04:59
============================================================================================================

> Working to remove catalyst and feed from stage 19, unfixing temperature, changing to adiabatic:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-132.				2.5647	0.3089	0.0772		2.0832

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		151.3	0.000	0.0000	0.000		5.0341	0.3361	0.0000		20.000
NON-react[2]		173.8	0.000	0.0000	0.000		5.0612	0.2920	0.0000		20.000
NON-react[3]		185.0	0.000	0.0000	0.000		5.0171	0.2577	0.0000		20.000
NON-react[4]		192.1	0.000	0.0000	0.000		4.9828	0.2056	0.0178		20.000
NON-react[5]		198.1	0.000	0.0000	0.000		4.9486	0.1703	0.0000		20.000
NON-react[6]		203.8	0.000	0.0000	0.000		4.9133	0.1304	0.0000		20.000
NON-react[7]		210.4	0.000	0.0000	0.000		4.8734	0.0471	0.0314		20.000
React-ive[8]		220.0	-41.8	0.2654	0.305		4.8215	0.0235	0.0000		20.000
React-ive[9]		220.0	-42.9	0.2658	0.328		4.3128	0.0230	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2659	0.355		3.8280	0.0134	0.0134		20.000
React-ive[11]		220.0	-43.2	0.2660	0.386		3.3477	0.0191	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.423		2.8693	0.0253	0.0000		20.000
NON-react[13]		219.9	0.000	0.0000	0.000		2.3914	0.0252	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3913	0.0315	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9135	0.0378	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4358	0.0441	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.687		0.9581	0.0505	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.813		0.4804	0.0569	0.0000		20.000
NON-react[19]		221.0	0.000	0.0000	0.000		0.0027	0.0583	0.0000		20.000
NON-react[20]		220.0	-0.29	0.0000	0.000		0.0040	0.0620	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	6.037				0.0078	0.0542			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:53:31 - Function time
Elapsed time: 0:00:10
Total time:   0:05:09
============================================================================================================

> Working to remove catalyst and feed from stage 20, unfixing temperature, changing to adiabatic:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-132.				2.5647	0.3089	0.0772		2.0832

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		151.3	0.000	0.0000	0.000		5.0341	0.3361	0.0000		20.000
NON-react[2]		173.8	0.000	0.0000	0.000		5.0613	0.2920	0.0000		20.000
NON-react[3]		185.0	0.000	0.0000	0.000		5.0171	0.2577	0.0000		20.000
NON-react[4]		192.1	0.000	0.0000	0.000		4.9828	0.2056	0.0178		20.000
NON-react[5]		198.1	0.000	0.0000	0.000		4.9486	0.1703	0.0000		20.000
NON-react[6]		203.8	0.000	0.0000	0.000		4.9133	0.1304	0.0000		20.000
NON-react[7]		210.4	0.000	0.0000	0.000		4.8735	0.0471	0.0314		20.000
React-ive[8]		220.0	-41.8	0.2654	0.305		4.8216	0.0235	0.0000		20.000
React-ive[9]		220.0	-42.9	0.2658	0.328		4.3128	0.0230	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2659	0.355		3.8280	0.0134	0.0134		20.000
React-ive[11]		220.0	-43.2	0.2660	0.386		3.3477	0.0191	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.423		2.8693	0.0253	0.0000		20.000
NON-react[13]		219.9	0.000	0.0000	0.000		2.3915	0.0252	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3913	0.0315	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9135	0.0378	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4358	0.0441	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.687		0.9581	0.0505	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.813		0.4804	0.0569	0.0000		20.000
NON-react[19]		221.1	0.000	0.0000	0.000		0.0027	0.0583	0.0000		20.000
NON-react[20]		226.4	0.000	0.0000	0.000		0.0041	0.0613	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	5.742				0.0071	0.0542			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:53:40 - Function time
Elapsed time: 0:00:09
Total time:   0:05:18
============================================================================================================

> Working on adjusting stage 18 temperature to 230.00C 
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-133.				2.5657	0.3173	0.0793		2.0851

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		150.6	0.000	0.0000	0.000		5.0475	0.3448	0.0000		20.000
NON-react[2]		173.0	0.000	0.0000	0.000		5.0749	0.2995	0.0000		20.000
NON-react[3]		184.4	0.000	0.0000	0.000		5.0297	0.2644	0.0000		20.000
NON-react[4]		191.6	0.000	0.0000	0.000		4.9946	0.2110	0.0183		20.000
NON-react[5]		197.6	0.000	0.0000	0.000		4.9595	0.1746	0.0000		20.000
NON-react[6]		203.5	0.000	0.0000	0.000		4.9231	0.1334	0.0000		20.000
NON-react[7]		210.2	0.000	0.0000	0.000		4.8820	0.0480	0.0320		20.000
React-ive[8]		220.0	-41.7	0.2652	0.305		4.8286	0.0237	0.0000		20.000
React-ive[9]		220.0	-42.9	0.2656	0.329		4.3186	0.0231	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2656	0.356		3.8331	0.0135	0.0135		20.000
React-ive[11]		220.0	-43.2	0.2655	0.387		3.3522	0.0192	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2654	0.425		2.8729	0.0254	0.0000		20.000
NON-react[13]		219.9	0.000	0.0000	0.000		2.3940	0.0253	0.0000		20.000
