
> First Solve, disconnected reactive stages
------------------------------------------------------------------------------------------------------------
stages		T	Q	r_FT	Conv%	F	cat		V_out	L_out	L_Prod		P_VLE
stages		T	Q	r_FT	Conv%	F	cat		V_out	L_out	L_Prod		P_VLE
React[1]	220.0	-3.89	0.2614	0.177	1.00	3000.		10.063	0.1057	0.0000		20.000
React[2]	220.0	-41.5	0.2653	0.187	1.00	3000.		9.1605	0.0663	0.0000		20.000
React[3]	220.0	-42.6	0.2657	0.196	1.00	3000.		8.6357	0.0578	0.0000		20.000
React[4]	220.0	-42.9	0.2658	0.205	1.00	3000.		8.1427	0.0569	0.0000		20.000
React[5]	220.0	-43.0	0.2659	0.216	1.00	3000.		7.6574	0.0591	0.0000		20.000
React[6]	220.0	-43.1	0.2659	0.227	1.00	3000.		7.1754	0.0629	0.0000		20.000
React[7]	220.0	-43.1	0.2659	0.239	1.00	3000.		6.6949	0.0675	0.0000		20.000
React[8]	220.0	-43.2	0.2660	0.253	1.00	3000.		6.2154	0.0726	0.0000		20.000
React[9]	220.0	-43.2	0.2660	0.268	1.00	3000.		5.7364	0.0780	0.0000		20.000
React[10]	220.0	-43.2	0.2660	0.286	1.00	3000.		5.2578	0.0837	0.0000		20.000
React[11]	220.0	-43.2	0.2660	0.305	1.00	3000.		4.7793	0.0895	0.0000		20.000
React[12]	220.0	-43.2	0.2660	0.328	1.00	3000.		4.3011	0.0955	0.0000		20.000
React[13]	220.0	-43.2	0.2660	0.355	1.00	3000.		3.8230	0.1015	0.0000		20.000
React[14]	220.0	-43.2	0.2660	0.386	1.00	3000.		3.3449	0.1076	0.0000		20.000
React[15]	220.0	-43.2	0.2660	0.423	1.00	3000.		2.8670	0.1138	0.0000		20.000
React[16]	220.0	-43.2	0.2660	0.468	1.00	3000.		2.3890	0.1199	0.0000		20.000
React[17]	220.0	-43.2	0.2660	0.523	1.00	3000.		1.9112	0.1262	0.0000		20.000
React[18]	220.0	-43.2	0.2660	0.594	1.00	3000.		1.4333	0.1324	0.0000		20.000
React[19]	220.0	-43.2	0.2660	0.686	1.00	3000.		0.9555	0.1387	0.0000		20.000
React[20]	220.0	-43.2	0.2660	0.813	1.00	3000.		0.4777	0.1449	0.0000		20.000

stages		T	Q						V_out	L_out	L_P		P_VLE
Reboiler	220.0	0.000						0.0000	0.0000	0.1449		19.998
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-18 15:28:25 - Function time
Elapsed time: 0:00:11
Total time:   0:01:32
============================================================================================================
Iteration Count: 20


> Working on Reflux, PR ratio = 0.20
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages		T	Q						V_Prod	L_out	L_Prod		W
Condenser	30.00	-341.						5.1429	0.9604	0.2401		4.1627

stages		T	Q	r_FT	Conv%	F	cat		V_out	L_out	L_Prod		P_VLE
React[1]	220.0	24.64	0.2581	0.174	1.00	3000.		10.506	0.2839	0.0000		20.000
React[2]	220.0	-39.6	0.2641	0.186	1.00	3000.		9.3303	0.1789	0.0000		20.000
React[3]	220.0	-41.5	0.2651	0.195	1.00	3000.		8.7377	0.1420	0.0000		20.000
React[4]	220.0	-42.1	0.2654	0.205	1.00	3000.		8.2150	0.1230	0.0000		20.000
React[5]	220.0	-42.5	0.2656	0.215	1.00	3000.		7.7108	0.1123	0.0000		20.000
React[6]	220.0	-42.7	0.2657	0.226	1.00	3000.		7.2152	0.1067	0.0000		20.000
React[7]	220.0	-42.8	0.2657	0.239	1.00	3000.		6.7249	0.1046	0.0000		20.000
React[8]	220.0	-42.9	0.2658	0.252	1.00	3000.		6.2383	0.1047	0.0000		20.000
React[9]	220.0	-43.0	0.2658	0.268	1.00	3000.		5.7540	0.1065	0.0000		20.000
React[10]	220.0	-43.1	0.2659	0.285	1.00	3000.		5.2715	0.1094	0.0000		20.000
React[11]	220.0	-43.1	0.2659	0.305	1.00	3000.		4.7901	0.1131	0.0000		20.000
React[12]	220.0	-43.1	0.2659	0.328	1.00	3000.		4.3096	0.1174	0.0000		20.000
React[13]	220.0	-43.2	0.2659	0.354	1.00	3000.		3.8297	0.1221	0.0000		20.000
