
> First Solve, disconnected reactive stages
------------------------------------------------------------------------------------------------------------
stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[19]		220.0	-43.2	0.2659	0.685		0.9636	0.1091	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2657	0.812		0.4853	0.1162	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	11.51				0.0077	0.1084			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:07:32 - Function time
Elapsed time: 0:00:19
Total time:   0:09:07
============================================================================================================

> Working to remove catalyst and feed from stage 2:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-443.				4.6743	2.9450	0.1550		3.7320

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	173.5	0.0000	0.000		11.506	1.3757	0.0000		20.000
NON-react[2]		220.0	8.909	0.0000	0.000		9.9370	0.9174	0.0000		20.000
React-ive[3]		220.0	-35.9	0.2604	0.189		9.4788	0.6712	0.0000		20.000
React-ive[4]		220.0	-38.1	0.2620	0.200		8.7377	0.4974	0.0207		20.000
React-ive[5]		220.0	-39.3	0.2629	0.211		8.0929	0.3887	0.0000		20.000
React-ive[6]		220.0	-40.0	0.2636	0.223		7.4943	0.3047	0.0000		20.000
React-ive[7]		220.0	-40.5	0.2641	0.236		6.9215	0.2379	0.0000		20.000
React-ive[8]		220.0	-41.0	0.2646	0.251		6.3670	0.1481	0.0370		20.000
React-ive[9]		220.0	-41.7	0.2651	0.267		5.8275	0.1175	0.0000		20.000
React-ive[10]		220.0	-42.3	0.2655	0.285		5.3113	0.0708	0.0303		20.000
React-ive[11]		220.0	-42.8	0.2657	0.305		4.8099	0.0668	0.0000		20.000
React-ive[12]		220.0	-43.0	0.2658	0.328		4.3213	0.0680	0.0000		20.000
React-ive[13]		220.0	-43.1	0.2659	0.354		3.8381	0.0714	0.0000		20.000
React-ive[14]		220.0	-43.1	0.2659	0.385		3.3573	0.0759	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2659	0.422		2.8776	0.0810	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2659	0.467		2.3985	0.0865	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2659	0.523		1.9199	0.0922	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.593		1.4415	0.0981	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.685		0.9632	0.1042	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2657	0.812		0.4850	0.1112	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	11.04				0.0073	0.1038			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:07:47 - Function time
Elapsed time: 0:00:16
Total time:   0:09:23
============================================================================================================

> Working to remove catalyst and feed from stage 3:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-418.				4.4007	2.7843	0.1465		3.5296

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	164.0	0.0000	0.000		10.861	1.2982	0.0000		20.000
NON-react[2]		220.0	8.133	0.0000	0.000		9.3752	0.8743	0.0000		20.000
NON-react[3]		220.0	5.115	0.0000	0.000		8.9513	0.6663	0.0000		20.000
React-ive[4]		220.0	-38.0	0.2620	0.200		8.7432	0.4905	0.0204		20.000
React-ive[5]		220.0	-39.2	0.2629	0.211		8.0960	0.3803	0.0000		20.000
React-ive[6]		220.0	-39.9	0.2636	0.223		7.4958	0.2949	0.0000		20.000
React-ive[7]		220.0	-40.4	0.2641	0.236		6.9217	0.2267	0.0000		20.000
React-ive[8]		220.0	-40.9	0.2646	0.251		6.3658	0.1381	0.0345		20.000
React-ive[9]		220.0	-41.7	0.2651	0.267		5.8250	0.1073	0.0000		20.000
React-ive[10]		220.0	-42.3	0.2655	0.285		5.3084	0.0640	0.0274		20.000
React-ive[11]		220.0	-42.8	0.2657	0.305		4.8075	0.0605	0.0000		20.000
React-ive[12]		220.0	-43.0	0.2658	0.328		4.3195	0.0620	0.0000		20.000
React-ive[13]		220.0	-43.1	0.2659	0.354		3.8367	0.0657	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2659	0.385		3.3562	0.0704	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2659	0.422		2.8767	0.0757	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2659	0.467		2.3978	0.0813	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2659	0.523		1.9193	0.0871	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.593		1.4409	0.0931	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9627	0.0992	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2657	0.812		0.4846	0.1062	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	10.56				0.0070	0.0991			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:08:04 - Function time
Elapsed time: 0:00:16
Total time:   0:09:39
============================================================================================================

> Working to remove catalyst and feed from stage 4:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-394.				4.1317	2.6219	0.1380		3.3257

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	154.4	0.0000	0.000		10.217	1.2185	0.0000		20.000
NON-react[2]		220.0	7.675	0.0000	0.000		8.8140	0.8188	0.0000		20.000
NON-react[3]		220.0	4.545	0.0000	0.000		8.4143	0.6313	0.0000		20.000
NON-react[4]		220.0	3.512	0.0000	0.000		8.2268	0.4829	0.0201		20.000
React-ive[5]		220.0	-39.2	0.2629	0.211		8.0985	0.3712	0.0000		20.000
React-ive[6]		220.0	-39.9	0.2635	0.223		7.4967	0.2848	0.0000		20.000
React-ive[7]		220.0	-40.4	0.2641	0.236		6.9215	0.2153	0.0000		20.000
React-ive[8]		220.0	-40.8	0.2646	0.251		6.3643	0.1280	0.0320		20.000
React-ive[9]		220.0	-41.7	0.2651	0.267		5.8222	0.0969	0.0000		20.000
React-ive[10]		220.0	-42.3	0.2655	0.285		5.3054	0.0571	0.0244		20.000
React-ive[11]		220.0	-42.8	0.2658	0.305		4.8051	0.0541	0.0000		20.000
React-ive[12]		220.0	-43.0	0.2659	0.328		4.3176	0.0561	0.0000		20.000
React-ive[13]		220.0	-43.1	0.2659	0.354		3.8353	0.0601	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2659	0.385		3.3551	0.0650	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2659	0.422		2.8758	0.0704	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2659	0.467		2.3971	0.0761	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2659	0.523		1.9187	0.0820	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.593		1.4404	0.0880	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9623	0.0942	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2657	0.812		0.4842	0.1012	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	10.09				0.0066	0.0945			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:08:19 - Function time
Elapsed time: 0:00:16
Total time:   0:09:55
============================================================================================================

> Working to remove catalyst and feed from stage 5:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-369.				3.8660	2.4599	0.1294		3.1207

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	144.9	0.0000	0.000		9.5761	1.1418	0.0000		20.000
NON-react[2]		220.0	7.203	0.0000	0.000		8.2580	0.7666	0.0000		20.000
NON-react[3]		220.0	4.238	0.0000	0.000		7.8828	0.5915	0.0000		20.000
NON-react[4]		220.0	2.989	0.0000	0.000		7.7077	0.4610	0.0192		20.000
NON-react[5]		220.0	2.692	0.0000	0.000		7.5964	0.3690	0.0000		20.000
React-ive[6]		220.0	-39.8	0.2635	0.223		7.5044	0.2803	0.0000		20.000
React-ive[7]		220.0	-40.3	0.2640	0.236		6.9268	0.2082	0.0000		20.000
React-ive[8]		220.0	-40.7	0.2645	0.251		6.3667	0.1199	0.0299		20.000
React-ive[9]		220.0	-41.6	0.2651	0.267		5.8216	0.0873	0.0000		20.000
React-ive[10]		220.0	-42.3	0.2655	0.285		5.3033	0.0503	0.0215		20.000
React-ive[11]		220.0	-42.8	0.2658	0.305		4.8029	0.0478	0.0000		20.000
React-ive[12]		220.0	-43.0	0.2659	0.328		4.3159	0.0501	0.0000		20.000
React-ive[13]		220.0	-43.1	0.2659	0.354		3.8340	0.0544	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2659	0.385		3.3540	0.0595	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2659	0.422		2.8750	0.0650	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.467		2.3964	0.0708	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9181	0.0768	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.593		1.4399	0.0829	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9619	0.0891	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2657	0.812		0.4838	0.0961	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	9.603				0.0063	0.0897			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:08:36 - Function time
Elapsed time: 0:00:16
Total time:   0:10:12
============================================================================================================

> Working to remove catalyst and feed from stage 6:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-345.				3.6021	2.2979	0.1209		2.9149

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	135.3	0.0000	0.000		8.9359	1.0662	0.0000		20.000
NON-react[2]		220.0	6.724	0.0000	0.000		7.7042	0.7158	0.0000		20.000
NON-react[3]		220.0	3.952	0.0000	0.000		7.3538	0.5525	0.0000		20.000
NON-react[4]		220.0	2.760	0.0000	0.000		7.1905	0.4314	0.0179		20.000
NON-react[5]		220.0	2.218	0.0000	0.000		7.0875	0.3539	0.0000		20.000
NON-react[6]		220.0	2.333	0.0000	0.000		7.0099	0.2786	0.0000		20.000
React-ive[7]		220.0	-40.2	0.2639	0.236		6.9347	0.2031	0.0000		20.000
React-ive[8]		220.0	-40.6	0.2645	0.251		6.3710	0.1126	0.0281		20.000
React-ive[9]		220.0	-41.5	0.2651	0.267		5.8218	0.0779	0.0000		20.000
React-ive[10]		220.0	-42.3	0.2655	0.285		5.3012	0.0436	0.0186		20.000
React-ive[11]		220.0	-42.9	0.2658	0.305		4.8007	0.0415	0.0000		20.000
React-ive[12]		220.0	-43.1	0.2659	0.328		4.3142	0.0442	0.0000		20.000
React-ive[13]		220.0	-43.1	0.2659	0.354		3.8327	0.0487	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2659	0.385		3.3530	0.0540	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.423		2.8741	0.0597	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.467		2.3957	0.0656	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9175	0.0716	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.593		1.4394	0.0778	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9614	0.0840	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2658	0.812		0.4835	0.0910	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	9.117				0.0059	0.0850			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:08:55 - Function time
Elapsed time: 0:00:19
Total time:   0:10:31
============================================================================================================

> Working to remove catalyst and feed from stage 7:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-320.				3.3395	2.1355	0.1124		2.7087

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	125.7	0.0000	0.000		8.2962	0.9906	0.0000		20.000
NON-react[2]		220.0	6.246	0.0000	0.000		7.1513	0.6650	0.0000		20.000
NON-react[3]		220.0	3.673	0.0000	0.000		6.8257	0.5132	0.0000		20.000
NON-react[4]		220.0	2.565	0.0000	0.000		6.6739	0.4007	0.0167		20.000
NON-react[5]		220.0	2.043	0.0000	0.000		6.5781	0.3292	0.0000		20.000
NON-react[6]		220.0	1.896	0.0000	0.000		6.5066	0.2666	0.0000		20.000
NON-react[7]		220.0	2.237	0.0000	0.000		6.4440	0.1986	0.0000		20.000
React-ive[8]		220.0	-40.4	0.2644	0.251		6.3760	0.1054	0.0263		20.000
React-ive[9]		220.0	-41.4	0.2651	0.267		5.8221	0.0682	0.0000		20.000
React-ive[10]		220.0	-42.3	0.2655	0.285		5.2990	0.0367	0.0157		20.000
React-ive[11]		220.0	-42.9	0.2658	0.305		4.7983	0.0352	0.0000		20.000
React-ive[12]		220.0	-43.1	0.2659	0.328		4.3124	0.0384	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2659	0.354		3.8313	0.0431	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.386		3.3520	0.0486	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.423		2.8733	0.0544	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.467		2.3950	0.0604	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9169	0.0665	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.593		1.4389	0.0727	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9610	0.0790	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2658	0.813		0.4831	0.0860	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	8.633				0.0056	0.0803			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:09:11 - Function time
Elapsed time: 0:00:17
Total time:   0:10:47
============================================================================================================

> Working to remove catalyst and feed from stage 8:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-296.				3.0783	1.9728	0.1038		2.5019

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	116.1	0.0000	0.000		7.6569	0.9150	0.0000		20.000
NON-react[2]		220.0	5.769	0.0000	0.000		6.5991	0.6141	0.0000		20.000
NON-react[3]		220.0	3.398	0.0000	0.000		6.2982	0.4737	0.0000		20.000
NON-react[4]		220.0	2.380	0.0000	0.000		6.1578	0.3695	0.0154		20.000
NON-react[5]		220.0	1.902	0.0000	0.000		6.0690	0.3029	0.0000		20.000
NON-react[6]		220.0	1.757	0.0000	0.000		6.0024	0.2449	0.0000		20.000
NON-react[7]		220.0	1.825	0.0000	0.000		5.9444	0.1882	0.0000		20.000
NON-react[8]		220.0	2.307	0.0000	0.000		5.8877	0.0984	0.0246		20.000
React-ive[9]		220.0	-41.3	0.2650	0.267		5.8225	0.0583	0.0000		20.000
React-ive[10]		220.0	-42.3	0.2655	0.285		5.2966	0.0297	0.0127		20.000
React-ive[11]		220.0	-42.9	0.2658	0.305		4.7958	0.0289	0.0000		20.000
React-ive[12]		220.0	-43.1	0.2659	0.328		4.3106	0.0325	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2659	0.355		3.8300	0.0376	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.386		3.3510	0.0433	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.423		2.8725	0.0492	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.468		2.3944	0.0553	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9164	0.0615	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.594		1.4385	0.0677	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9606	0.0741	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2658	0.813		0.4828	0.0810	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	8.152				0.0053	0.0757			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:09:28 - Function time
Elapsed time: 0:00:17
Total time:   0:11:04
============================================================================================================

> Working to remove catalyst and feed from stage 19:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-271.				2.8220	1.8082	0.0951		2.2933

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	106.4	0.0000	0.000		7.0188	0.8386	0.0000		20.000
NON-react[2]		220.0	5.288	0.0000	0.000		6.0492	0.5629	0.0000		20.000
NON-react[3]		220.0	3.114	0.0000	0.000		5.7734	0.4342	0.0000		20.000
NON-react[4]		220.0	2.180	0.0000	0.000		5.6447	0.3387	0.0141		20.000
NON-react[5]		220.0	1.741	0.0000	0.000		5.5633	0.2778	0.0000		20.000
NON-react[6]		220.0	1.606	0.0000	0.000		5.5024	0.2247	0.0000		20.000
NON-react[7]		220.0	1.671	0.0000	0.000		5.4493	0.1728	0.0000		20.000
NON-react[8]		220.0	2.152	0.0000	0.000		5.3975	0.0896	0.0224		20.000
React-ive[9]		220.0	-41.4	0.2651	0.284		5.3367	0.0532	0.0000		20.000
React-ive[10]		220.0	-42.4	0.2656	0.305		4.8144	0.0277	0.0118		20.000
React-ive[11]		220.0	-42.9	0.2658	0.328		4.3160	0.0277	0.0000		20.000
React-ive[12]		220.0	-43.1	0.2659	0.354		3.8317	0.0317	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2660	0.386		3.3514	0.0369	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.423		2.8725	0.0426	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.468		2.3942	0.0486	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.523		1.9161	0.0548	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.594		1.4381	0.0610	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.686		0.9602	0.0673	0.0000		20.000
NON-react[19]		220.0	-0.00	0.0000	0.000		0.4823	0.0673	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2658	0.813		0.4824	0.0742	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	7.460				0.0048	0.0693			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:09:46 - Function time
Elapsed time: 0:00:18
Total time:   0:11:22
============================================================================================================

> Working to remove catalyst and feed from stage 20:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-246.				2.5652	1.6421	0.0864		2.0842

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	96.67	0.0000	0.000		6.3781	0.7616	0.0000		20.000
NON-react[2]		220.0	4.803	0.0000	0.000		5.4975	0.5112	0.0000		20.000
NON-react[3]		220.0	2.827	0.0000	0.000		5.2471	0.3944	0.0000		20.000
NON-react[4]		220.0	1.978	0.0000	0.000		5.1303	0.3077	0.0128		20.000
NON-react[5]		220.0	1.578	0.0000	0.000		5.0565	0.2525	0.0000		20.000
NON-react[6]		220.0	1.455	0.0000	0.000		5.0012	0.2044	0.0000		20.000
NON-react[7]		220.0	1.517	0.0000	0.000		4.9532	0.1573	0.0000		20.000
NON-react[8]		220.0	1.997	0.0000	0.000		4.9061	0.0809	0.0202		20.000
React-ive[9]		220.0	-41.6	0.2651	0.304		4.8499	0.0480	0.0000		20.000
React-ive[10]		220.0	-42.5	0.2656	0.328		4.3312	0.0257	0.0110		20.000
React-ive[11]		220.0	-43.0	0.2659	0.354		3.8352	0.0266	0.0000		20.000
React-ive[12]		220.0	-43.1	0.2659	0.386		3.3517	0.0308	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2660	0.423		2.8718	0.0362	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3931	0.0420	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9148	0.0481	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4368	0.0542	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.686		0.9589	0.0605	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.813		0.4810	0.0667	0.0000		20.000
NON-react[19]		220.0	-0.05	0.0000	0.000		0.0032	0.0684	0.0000		20.000
NON-react[20]		220.0	-0.29	0.0000	0.000		0.0048	0.0729	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	7.023				0.0093	0.0635			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:11:33 - Function time
Elapsed time: 0:01:47
Total time:   0:13:09
============================================================================================================

> Working to remove catalyst and feed from stage 1, unfixing temperature, changing to adiabatic:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-187.				2.5738	1.1584	0.0609		2.0816

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		180.6	0.000	0.0000	0.000		5.8748	1.6360	0.0000		20.000
NON-react[2]		220.0	32.81	0.0000	0.000		6.3525	1.0368	0.0000		20.000
NON-react[3]		220.0	5.349	0.0000	0.000		5.7533	0.7756	0.0000		20.000
NON-react[4]		220.0	4.168	0.0000	0.000		5.4920	0.5730	0.0238		20.000
NON-react[5]		220.0	3.398	0.0000	0.000		5.3134	0.4393	0.0000		20.000
NON-react[6]		220.0	2.958	0.0000	0.000		5.1796	0.3304	0.0000		20.000
NON-react[7]		220.0	2.783	0.0000	0.000		5.0708	0.2350	0.0000		20.000
NON-react[8]		220.0	3.071	0.0000	0.000		4.9754	0.1122	0.0280		20.000
React-ive[9]		220.0	-40.9	0.2647	0.304		4.8805	0.0592	0.0000		20.000
React-ive[10]		220.0	-42.2	0.2655	0.327		4.3410	0.0288	0.0123		20.000
React-ive[11]		220.0	-42.9	0.2658	0.354		3.8380	0.0281	0.0000		20.000
React-ive[12]		220.0	-43.1	0.2659	0.386		3.3528	0.0318	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2660	0.423		2.8724	0.0370	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3934	0.0427	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9150	0.0487	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4369	0.0548	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.686		0.9590	0.0610	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.813		0.4811	0.0673	0.0000		20.000
NON-react[19]		220.0	-0.05	0.0000	0.000		0.0032	0.0689	0.0000		20.000
NON-react[20]		220.0	-0.30	0.0000	0.000		0.0049	0.0734	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	7.068				0.0094	0.0640			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:12:28 - Function time
Elapsed time: 0:00:55
Total time:   0:14:03
============================================================================================================

> Working to remove catalyst and feed from stage 2, unfixing temperature, changing to adiabatic:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-170.				2.5773	0.9794	0.0515		2.0807

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		166.5	0.000	0.0000	0.000		5.6890	1.3431	0.0000		20.000
NON-react[2]		199.4	0.000	0.0000	0.000		6.0527	1.3284	0.0000		20.000
NON-react[3]		220.0	17.53	0.0000	0.000		6.0381	0.9444	0.0000		20.000
NON-react[4]		220.0	5.158	0.0000	0.000		5.6540	0.6832	0.0284		20.000
NON-react[5]		220.0	4.199	0.0000	0.000		5.4213	0.5109	0.0000		20.000
NON-react[6]		220.0	3.591	0.0000	0.000		5.2490	0.3745	0.0000		20.000
NON-react[7]		220.0	3.270	0.0000	0.000		5.1126	0.2595	0.0000		20.000
NON-react[8]		220.0	3.433	0.0000	0.000		4.9976	0.1208	0.0302		20.000
React-ive[9]		220.0	-40.7	0.2646	0.303		4.8891	0.0619	0.0000		20.000
React-ive[10]		220.0	-42.1	0.2654	0.327		4.3435	0.0295	0.0126		20.000
React-ive[11]		220.0	-42.9	0.2658	0.354		3.8386	0.0284	0.0000		20.000
React-ive[12]		220.0	-43.1	0.2659	0.386		3.3530	0.0320	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2659	0.423		2.8725	0.0372	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.468		2.3935	0.0428	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.523		1.9151	0.0488	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.594		1.4370	0.0549	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.686		0.9590	0.0611	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.813		0.4811	0.0674	0.0000		20.000
NON-react[19]		220.0	-0.05	0.0000	0.000		0.0032	0.0691	0.0000		20.000
NON-react[20]		220.0	-0.30	0.0000	0.000		0.0049	0.0735	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	7.077				0.0094	0.0641			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:12:50 - Function time
Elapsed time: 0:00:22
Total time:   0:14:26
============================================================================================================

> Working to remove catalyst and feed from stage 3, unfixing temperature, changing to adiabatic:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-160.				2.5793	0.8753	0.0460		2.0803

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		158.3	0.000	0.0000	0.000		5.5810	1.1785	0.0000		20.000
NON-react[2]		187.2	0.000	0.0000	0.000		5.8842	1.1356	0.0000		20.000
NON-react[3]		205.8	0.000	0.0000	0.000		5.8414	1.0756	0.0000		20.000
NON-react[4]		220.0	12.07	0.0000	0.000		5.7813	0.7495	0.0312		20.000
NON-react[5]		220.0	4.702	0.0000	0.000		5.4864	0.5519	0.0000		20.000
NON-react[6]		220.0	3.961	0.0000	0.000		5.2888	0.3986	0.0000		20.000
NON-react[7]		220.0	3.542	0.0000	0.000		5.1356	0.2723	0.0000		20.000
NON-react[8]		220.0	3.626	0.0000	0.000		5.0093	0.1252	0.0313		20.000
React-ive[9]		220.0	-40.6	0.2645	0.303		4.8935	0.0632	0.0000		20.000
React-ive[10]		220.0	-42.1	0.2654	0.327		4.3446	0.0298	0.0128		20.000
